feature,mean_impact,std_impact,abs_impact
u_rat_ca,-3.0080085435954835,1.3524044250482075,3.0080085435954835
gdp_forecast_10yr_ca,1.8849516270017634,1.025148362379707,1.8849516270017634
rating_ca,1.451059695802625,0.8873832859634524,1.451059695802625
pol_rat_ca,-1.1039937326762994,0.5749171581204534,1.1039937326762994
pol_rat_us,-0.3404408858522759,0.18697308953838634,0.3404408858522759
act_track_ca,-0.15451876274919382,0.08329165261888205,0.15451876274919382
cpi_inf_ca,0.04926534427486833,0.03050080689936857,0.04926534427486833
cpi_forecast_10yr_ca,0.011863860005034114,0.006393036688485545,0.011863860005034114
