feature,mean_impact,std_impact,abs_impact,expected_direction,actual_direction,conformity,confidence
act_track_it,0.2957966796989985,1.5742815718592988,0.2957966796989985,1,1.0,Conforming,0.7
u_rat_it,0.0009230106399310463,0.12556270671055575,0.0009230106399310463,-1,1.0,Non-Conforming,0.7
gdp_forecast_2yr_it,0.00041647964124503616,0.0665548741154247,0.00041647964124503616,1,1.0,Conforming,0.7
cpi_inf_it,-0.00012485008147064688,0.03446588825208119,0.00012485008147064688,1,-1.0,Non-Conforming,0.9
pol_rat_it,-5.1181333099382444e-05,0.19651604635906836,5.1181333099382444e-05,1,-1.0,Non-Conforming,0.8
pol_rat_us,-2.038103842328661e-05,0.042951760688334194,2.038103842328661e-05,1,-1.0,Non-Conforming,0.8
cpi_forecast_2yr_it,4.085320809031364e-06,0.005447461399347021,4.085320809031364e-06,1,1.0,Conforming,0.9
