date,actual,predicted,residual,country,tenor,model_type
2007-03-01,3.295809523809524,4.447112949194774,-1.15130342538525,Czechia,yld_5yr,mlp
2007-04-01,3.4054761904761905,4.477293620573835,-1.0718174300976449,Czechia,yld_5yr,mlp
2007-05-01,3.633739130434783,4.498048753584863,-0.86430962315008,Czechia,yld_5yr,mlp
2007-06-01,3.937666666666667,4.567283457164922,-0.6296167904982548,Czechia,yld_5yr,mlp
2007-07-01,4.086363636363637,4.566597171197745,-0.4802335348341078,Czechia,yld_5yr,mlp
2007-08-01,3.9777826086956525,4.629452517251449,-0.6516699085557969,Czechia,yld_5yr,mlp
2007-09-01,4.0236,4.639486778775206,-0.6158867787752058,Czechia,yld_5yr,mlp
2007-10-01,3.967,4.6102061201752305,-0.6432061201752304,Czechia,yld_5yr,mlp
2007-11-01,4.282954545454545,4.144164532187294,0.1387900132672506,Czechia,yld_5yr,mlp
2007-12-01,4.384809523809524,4.143604020154125,0.24120550365539906,Czechia,yld_5yr,mlp
2008-01-01,4.261434782608696,4.169510869935839,0.09192391267285682,Czechia,yld_5yr,mlp
2008-02-01,4.162333333333333,4.01530308771699,0.14703024561634237,Czechia,yld_5yr,mlp
2008-03-01,4.395761904761905,3.9498995849856886,0.44586231977621615,Czechia,yld_5yr,mlp
2008-04-01,4.416,3.4571987977119885,0.9588012022880119,Czechia,yld_5yr,mlp
2008-05-01,4.5104999999999995,3.4567367783338465,1.053763221666153,Czechia,yld_5yr,mlp
2008-06-01,4.914380952380952,3.457744715960421,1.4566362364205312,Czechia,yld_5yr,mlp
2008-07-01,4.5613913043478265,3.442895294100395,1.1184960102474313,Czechia,yld_5yr,mlp
2008-08-01,4.053476190476191,3.319181884618984,0.7342943058572073,Czechia,yld_5yr,mlp
2008-09-01,4.0115,3.316334498784675,0.695165501215325,Czechia,yld_5yr,mlp
2008-10-01,4.142217391304348,3.1925296583870693,0.9496877329172784,Czechia,yld_5yr,mlp
2008-11-01,4.0335,2.833180776668025,1.200319223331975,Czechia,yld_5yr,mlp
2008-12-01,3.7430869565217395,2.613557129541572,1.1295298269801677,Czechia,yld_5yr,mlp
2009-01-01,3.5507272727272725,2.47289409728955,1.0778331754377226,Czechia,yld_5yr,mlp
2009-02-01,3.98705,2.3845591274818103,1.6024908725181897,Czechia,yld_5yr,mlp
2009-03-01,4.471681818181818,2.381621082810568,2.0900607353712495,Czechia,yld_5yr,mlp
2009-04-01,4.379545454545454,2.4154461226285537,1.9640993319169002,Czechia,yld_5yr,mlp
2009-05-01,4.102857142857142,2.3931527501652443,1.709704392691898,Czechia,yld_5yr,mlp
2009-06-01,3.988590909090909,2.396074394932987,1.5925165141579223,Czechia,yld_5yr,mlp
2009-07-01,3.9140434782608695,2.484975608325483,1.4290678699353867,Czechia,yld_5yr,mlp
2009-08-01,3.7580000000000005,2.437577086185701,1.3204229138142995,Czechia,yld_5yr,mlp
2009-09-01,3.758,2.437641577788471,1.320358422211529,Czechia,yld_5yr,mlp
2009-10-01,3.758,2.433689442548716,1.324310557451284,Czechia,yld_5yr,mlp
2009-11-01,3.7580000000000005,2.4384570168581012,1.3195429831418992,Czechia,yld_5yr,mlp
2009-12-01,3.758,2.47040259487347,1.28759740512653,Czechia,yld_5yr,mlp
2010-01-01,3.475761904761905,2.4993753818452658,0.9763865229166391,Czechia,yld_5yr,mlp
2010-02-01,3.3348999999999998,2.513266960805721,0.8216330391942788,Czechia,yld_5yr,mlp
2010-03-01,3.1859565217391306,2.4879714535523805,0.6979850681867501,Czechia,yld_5yr,mlp
2010-04-01,2.700090909090909,2.4250592354010148,0.27503167368989434,Czechia,yld_5yr,mlp
2010-05-01,2.683190476190476,2.3186854073400474,0.36450506885042877,Czechia,yld_5yr,mlp
2010-06-01,2.9411363636363634,2.281025411120352,0.6601109525160114,Czechia,yld_5yr,mlp
2010-07-01,2.7597727272727273,2.2885775087525517,0.47119521852017554,Czechia,yld_5yr,mlp
2010-08-01,2.622227272727273,2.2820986946169652,0.3401285781103076,Czechia,yld_5yr,mlp
2010-09-01,2.4517272727272728,2.2737605098520945,0.1779667628751782,Czechia,yld_5yr,mlp
2010-10-01,2.5376190476190477,2.2661539452072765,0.27146510241177113,Czechia,yld_5yr,mlp
2010-11-01,2.611409090909091,2.2798394175398715,0.3315696733692195,Czechia,yld_5yr,mlp
2010-12-01,2.884,2.380740145292391,0.503259854707609,Czechia,yld_5yr,mlp
2011-01-01,2.971476190476191,2.409225574783535,0.5622506156926557,Czechia,yld_5yr,mlp
2011-02-01,2.9846,2.3904298270966557,0.5941701729033442,Czechia,yld_5yr,mlp
2011-03-01,3.0696086956521738,2.3603254877539457,0.7092832078982281,Czechia,yld_5yr,mlp
2011-04-01,3.0812380952380956,2.300470285205105,0.7807678100329905,Czechia,yld_5yr,mlp
2011-05-01,2.8467272727272728,2.246870814280513,0.5998564584467596,Czechia,yld_5yr,mlp
2011-06-01,2.7199545454545455,2.232796318601523,0.48715822685302257,Czechia,yld_5yr,mlp
2011-07-01,2.75947619047619,2.254105344188813,0.5053708462873772,Czechia,yld_5yr,mlp
2011-08-01,2.405,2.246152666373461,0.15884733362653902,Czechia,yld_5yr,mlp
2011-09-01,1.9382727272727274,1.1356820523015807,0.8025906749711467,Czechia,yld_5yr,mlp
2011-10-01,2.010238095238095,1.1272289270117495,0.8830091682263455,Czechia,yld_5yr,mlp
2011-11-01,2.3267272727272728,1.1402269690588076,1.1865003036684652,Czechia,yld_5yr,mlp
