feature,mean_impact,std_impact,abs_impact,expected_direction,actual_direction,conformity,confidence
act_track_ca,0.06512376576850382,1.3210659212585645,0.06512376576850382,1,1.0,Conforming,0.7
u_rat_ca,0.0004189923106259291,0.5296773559472377,0.0004189923106259291,-1,1.0,Non-Conforming,0.7
gdp_forecast_30yr_ca,0.00033344494316476413,0.1707387623333109,0.00033344494316476413,1,1.0,Conforming,0.7
rating_ca,6.713773798274285e-05,3.554475815152812,6.713773798274285e-05,-1,1.0,Non-Conforming,0.8
cpi_forecast_30yr_ca,3.181121211322827e-05,0.008983347121270309,3.181121211322827e-05,1,1.0,Conforming,0.9
pol_rat_us,7.094242172994333e-06,0.07136857731297609,7.094242172994333e-06,1,1.0,Conforming,0.8
cpi_inf_ca,4.165819467729648e-07,0.02707480639786033,4.165819467729648e-07,1,1.0,Conforming,0.9
pol_rat_ca,1.968123428828979e-07,0.007752004027669346,1.968123428828979e-07,1,1.0,Conforming,0.8
