feature,mean_impact,std_impact,abs_impact
u_rat_za,4.411930528018028,2.4793399825090088,4.411930528018028
pol_rat_za,-0.8694313614751862,0.3991219650805063,0.8694313614751862
act_track_za,0.5792862641056381,0.33111373422707147,0.5792862641056381
cpi_inf_za,0.569193571849549,0.36889897649905096,0.569193571849549
pol_rat_us_influence,0.46482387461434466,0.26270310942636016,0.46482387461434466
pol_rat_us,0.1063138477204222,0.06885384944994827,0.1063138477204222
cpi_forecast_2yr_za,-0.012966899187877185,0.0058835902138637455,0.012966899187877185
gdp_forecast_2yr_za,0.009770626871834356,0.005632979204326993,0.009770626871834356
