feature,mean_impact,std_impact,abs_impact
pol_rat_au,-145.1554300143251,77.58884099192103,145.1554300143251
rating_au,-55.36634638610994,29.594556990610418,55.36634638610994
cpi_forecast_10yr_au,21.70840744153543,11.603631865531348,21.70840744153543
gdp_forecast_10yr_au,-19.462627846787612,10.403212178423582,19.462627846787612
u_rat_au,15.759499322018002,8.423806721441082,15.759499322018002
pol_rat_us,11.286698885146743,6.032994322271788,11.286698885146743
act_track_au,-7.445618459989412,3.9798504728456856,7.445618459989412
cpi_inf_au,-0.9598245543485054,0.5130478048264416,0.9598245543485054
