feature,mean_impact,std_impact,abs_impact
gdp_forecast_2yr_cz,1.97991713426804,1.1405244811764053,1.97991713426804
cpi_forecast_2yr_cz,0.901096690277722,0.5597527111600659,0.901096690277722
u_rat_cz,0.37667546653973333,0.21853533377681753,0.37667546653973333
pol_rat_cz,-0.286691007659776,0.1502627394780641,0.286691007659776
cpi_inf_cz,-0.06837496049443637,0.03589911922789327,0.06837496049443637
pol_rat_us,0.06692334043443693,0.0328774657970181,0.06692334043443693
pol_rat_us_influence,-0.047027883235231126,0.02204715421457992,0.047027883235231126
act_track_cz,0.037774541615073355,0.0200178364141159,0.037774541615073355
