feature,mean_impact,std_impact,abs_impact,expected_direction,actual_direction,conformity,confidence
act_track_pl,4.2705709511638315,26.90548713319966,4.2705709511638315,1,1.0,Conforming,0.7
u_rat_pl,0.01102919278216145,0.9836505056833666,0.01102919278216145,-1,1.0,Non-Conforming,0.7
gdp_forecast_2yr_pl,0.008526139736287333,0.25951008178110624,0.008526139736287333,1,1.0,Conforming,0.7
pol_rat_us,0.00044138371225012146,0.09772100274834929,0.00044138371225012146,1,1.0,Conforming,0.8
pol_rat_us_influence,0.0002979996918353294,0.09635011817996829,0.0002979996918353294,1,1.0,Conforming,0.8
pol_rat_pl,-0.00022041417756061144,0.21634634152105875,0.00022041417756061144,1,-1.0,Non-Conforming,0.8
cpi_inf_pl,5.617898996688335e-06,0.06148230887771086,5.617898996688335e-06,1,1.0,Conforming,0.9
cpi_forecast_2yr_pl,5.954223703881212e-07,0.05420125516346118,5.954223703881212e-07,1,1.0,Conforming,0.9
