feature,mean_impact,std_impact,abs_impact
u_rat_it,1.3956623397962253,0.7668000269344738,1.3956623397962253
pol_rat_it,-0.40444701236605923,0.22274328874810262,0.40444701236605923
gdp_forecast_2yr_it,0.2701786506057241,0.16129749221699868,0.2701786506057241
pol_rat_us,0.24051720909485153,0.1473999709025504,0.24051720909485153
act_track_it,-0.07096661804210402,0.039277361627248784,0.07096661804210402
cpi_inf_it,-0.010493321249457824,0.00813284587056621,0.010493321249457824
cpi_forecast_2yr_it,0.00018802225117519572,0.0003380939494982513,0.00018802225117519572
