feature,mean_impact,std_impact,abs_impact
gdp_forecast_5yr_ca,0.5861458778909369,0.36161101613109653,0.5861458778909369
pol_rat_ca,-0.542241893625963,0.2649259021385344,0.542241893625963
rating_ca,0.3248349082045155,0.2487877177770842,0.3248349082045155
u_rat_ca,-0.24312964881403656,0.0645074502635291,0.24312964881403656
cpi_inf_ca,0.1362712404967981,0.07769535156029775,0.1362712404967981
pol_rat_us,0.06825709622962557,0.05341193813345435,0.06825709622962557
cpi_forecast_5yr_ca,0.010527847514433331,0.005859582749193231,0.010527847514433331
