date,actual,predicted,residual,country,tenor,model_type
1999-11-01,4.834,4.481534835839502,0.3524651641604972,Italy,yld_5yr,mlp
1999-12-01,4.9789130434782605,4.583262432104206,0.39565061137405433,Italy,yld_5yr,mlp
2000-01-01,5.349619047619048,4.576446223976935,0.7731728236421134,Italy,yld_5yr,mlp
2000-02-01,5.423619047619048,4.846102004084669,0.577517043534379,Italy,yld_5yr,mlp
2000-03-01,5.2622608695652175,4.8951631292832,0.36709774028201725,Italy,yld_5yr,mlp
2000-04-01,5.1979500000000005,4.892538278170612,0.3054117218293886,Italy,yld_5yr,mlp
2000-05-01,5.497304347826087,5.139251815548622,0.3580525322774646,Italy,yld_5yr,mlp
2000-06-01,5.361590909090909,5.391204093252879,-0.02961318416197045,Italy,yld_5yr,mlp
2000-07-01,5.474666666666667,5.3007197009438585,0.17394696572280832,Italy,yld_5yr,mlp
2000-08-01,5.505913043478261,5.333224707115372,0.1726883363628886,Italy,yld_5yr,mlp
2000-09-01,5.483238095238095,5.3819468300527555,0.10129126518533926,Italy,yld_5yr,mlp
2000-10-01,5.394454545454545,5.398558692766125,-0.004104147311579709,Italy,yld_5yr,mlp
2000-11-01,5.347409090909091,5.445507271290319,-0.09809818038122842,Italy,yld_5yr,mlp
2000-12-01,4.966904761904762,5.441085084210893,-0.4741803223061307,Italy,yld_5yr,mlp
2001-01-01,4.848217391304348,5.310731119270542,-0.4625137279661944,Italy,yld_5yr,mlp
2001-02-01,4.8645000000000005,5.158519104577853,-0.29401910457785263,Italy,yld_5yr,mlp
2001-03-01,4.741909090909091,5.01462181870753,-0.2727127277984396,Italy,yld_5yr,mlp
2001-04-01,4.8210476190476195,5.013901821805421,-0.1928542027578013,Italy,yld_5yr,mlp
2001-05-01,4.940739130434783,4.805498674188523,0.1352404562462599,Italy,yld_5yr,mlp
2001-06-01,4.824666666666666,4.758052188083877,0.0666144785827898,Italy,yld_5yr,mlp
2001-07-01,4.8175,4.7660004812142684,0.051499518785731446,Italy,yld_5yr,mlp
2001-08-01,4.587434782608695,4.688595293810882,-0.1011605112021865,Italy,yld_5yr,mlp
2001-09-01,4.37955,4.354997839645765,0.024552160354234687,Italy,yld_5yr,mlp
2001-10-01,4.098521739130435,4.1703967707545875,-0.07187503162415254,Italy,yld_5yr,mlp
2001-11-01,4.0059545454545455,3.978309155887504,0.027645389567041434,Italy,yld_5yr,mlp
2001-12-01,4.3511428571428565,3.8662561804333593,0.48488667670949726,Italy,yld_5yr,mlp
2002-01-01,4.571304347826087,3.8337290594898525,0.7375752883362341,Italy,yld_5yr,mlp
2002-02-01,4.716,3.810207203798603,0.9057927962013972,Italy,yld_5yr,mlp
2002-03-01,4.983761904761905,3.912595315534205,1.0711665892276998,Italy,yld_5yr,mlp
2002-04-01,4.948318181818181,3.8865687754057685,1.0617494064124129,Italy,yld_5yr,mlp
2002-05-01,4.948304347826087,3.8623332509656825,1.0859710968604048,Italy,yld_5yr,mlp
2002-06-01,4.7475499999999995,3.9523955971437537,0.7951544028562458,Italy,yld_5yr,mlp
2002-07-01,4.522434782608696,4.117067034590917,0.4053677480177784,Italy,yld_5yr,mlp
2002-08-01,4.203363636363637,4.167833081355053,0.0355305550085836,Italy,yld_5yr,mlp
2002-09-01,3.8917142857142855,4.2185991281192,-0.32688484240491444,Italy,yld_5yr,mlp
2002-10-01,3.9231304347826086,4.3053537710177165,-0.38222333623510796,Italy,yld_5yr,mlp
2002-11-01,3.9469523809523808,4.3892445699302485,-0.4422921889778677,Italy,yld_5yr,mlp
2002-12-01,3.712590909090909,4.124674792222652,-0.4120838831317428,Italy,yld_5yr,mlp
2003-01-01,3.485130434782609,4.220303081438406,-0.7351726466557968,Italy,yld_5yr,mlp
2003-02-01,3.2674999999999996,4.018191693477369,-0.7506916934773691,Italy,yld_5yr,mlp
2003-03-01,3.3170952380952383,3.9694020092384217,-0.6523067711431834,Italy,yld_5yr,mlp
2003-04-01,3.4146818181818186,3.806313643003046,-0.3916318248212276,Italy,yld_5yr,mlp
2003-05-01,3.0556818181818177,3.831923560474195,-0.7762417422923771,Italy,yld_5yr,mlp
2003-06-01,2.7994761904761907,3.7144270980689513,-0.9149509075927607,Italy,yld_5yr,mlp
2003-07-01,3.123173913043478,3.686038226927599,-0.5628643138841207,Italy,yld_5yr,mlp
2003-08-01,3.447142857142857,3.8476597996750503,-0.4005169425321933,Italy,yld_5yr,mlp
2003-09-01,3.3982272727272727,3.854096030002189,-0.45586875727491627,Italy,yld_5yr,mlp
2003-10-01,3.5063913043478263,3.5958928134979216,-0.08950150915009525,Italy,yld_5yr,mlp
2003-11-01,3.7549,3.5923529223982866,0.1625470776017135,Italy,yld_5yr,mlp
2003-12-01,3.650695652173913,3.590682005783908,0.06001364639000473,Italy,yld_5yr,mlp
2004-01-01,3.443409090909091,3.44626861569464,-0.0028595247855491834,Italy,yld_5yr,mlp
2004-02-01,3.319,3.4846359681519776,-0.16563596815197767,Italy,yld_5yr,mlp
2004-03-01,3.0871304347826087,3.490302052439365,-0.40317161765675635,Italy,yld_5yr,mlp
2004-04-01,3.2970454545454544,3.4736082765395957,-0.1765628219941413,Italy,yld_5yr,mlp
2004-05-01,3.6192380952380954,3.471778950296876,0.14745914494121948,Italy,yld_5yr,mlp
2004-06-01,3.7301363636363636,3.5323572300855726,0.19777913355079102,Italy,yld_5yr,mlp
2004-07-01,3.595681818181818,3.427235270983873,0.16844654719794505,Italy,yld_5yr,mlp
2004-08-01,3.4054545454545457,3.266984546846255,0.1384699986082909,Italy,yld_5yr,mlp
2004-09-01,3.3749545454545453,3.1545932424789904,0.2203613029755549,Italy,yld_5yr,mlp
2004-10-01,3.1999047619047625,3.0989877011401195,0.10091706076464302,Italy,yld_5yr,mlp
2004-11-01,3.080636363636364,3.0030609860315427,0.07757537760482114,Italy,yld_5yr,mlp
2004-12-01,2.9376086956521736,3.0024220754916287,-0.06481337983945501,Italy,yld_5yr,mlp
2005-01-01,2.9194761904761903,2.9579166339613,-0.038440443485109554,Italy,yld_5yr,mlp
2005-02-01,2.94315,2.950652887916778,-0.0075028879167780005,Italy,yld_5yr,mlp
2005-03-01,3.0620000000000003,2.94251251272437,0.11948748727563041,Italy,yld_5yr,mlp
2005-04-01,2.9430476190476194,2.918397811646621,0.024649807400998203,Italy,yld_5yr,mlp
2005-05-01,2.8252727272727274,2.876543621163887,-0.051270893891159464,Italy,yld_5yr,mlp
2005-06-01,2.730590909090909,2.8202160419512903,-0.08962513286038121,Italy,yld_5yr,mlp
2005-07-01,2.748142857142857,2.8811546978432703,-0.13301184070041305,Italy,yld_5yr,mlp
2005-08-01,2.775304347826087,2.8260866257041166,-0.0507822778780298,Italy,yld_5yr,mlp
2005-09-01,2.665409090909091,2.853564595243121,-0.18815550433403017,Italy,yld_5yr,mlp
