feature,mean_impact,std_impact,abs_impact,expected_direction,actual_direction,conformity,confidence
act_track_cz,-0.12753004960270403,1.8127298524272544,0.12753004960270403,1,-1.0,Non-Conforming,0.7
u_rat_cz,-0.012437140283382355,1.105602326403132,0.012437140283382355,-1,-1.0,Conforming,0.7
rating_cz,-8.289316167906691e-05,12.261050369806314,8.289316167906691e-05,-1,-1.0,Conforming,0.8
pol_rat_us,-6.39592008586618e-05,0.12705141262339875,6.39592008586618e-05,1,-1.0,Non-Conforming,0.8
pol_rat_us_influence,-3.678087343869881e-05,0.187216625133197,3.678087343869881e-05,1,-1.0,Non-Conforming,0.8
pol_rat_cz,-2.2531880853435384e-05,0.08274569120626454,2.2531880853435384e-05,1,-1.0,Non-Conforming,0.8
gdp_forecast_10yr_cz,-1.3054307596128467e-05,0.3107710518321553,1.3054307596128467e-05,1,-1.0,Non-Conforming,0.7
cpi_inf_cz,-5.017945664481734e-06,0.09701121647619812,5.017945664481734e-06,1,-1.0,Non-Conforming,0.9
cpi_forecast_10yr_cz,-3.71540179246684e-06,0.03678714983069486,3.71540179246684e-06,1,-1.0,Non-Conforming,0.9
