feature,mean_impact,std_impact,abs_impact
rating_us,9.783033142824124,5.274742731865413,9.783033142824124
u_rat_us,-0.42278867142473237,0.15762679777001792,0.42278867142473237
pol_rat_us,-0.3918195183028999,0.18383836656094307,0.3918195183028999
act_track_us,-0.19620667454729115,0.10401423087752147,0.19620667454729115
cpi_forecast_30yr_us,0.1838562760785969,0.1076297581009356,0.1838562760785969
gdp_forecast_30yr_us,-0.03495345875346242,0.012907876659339138,0.03495345875346242
cpi_inf_us,0.011330153941378167,0.007485353915663357,0.011330153941378167
