feature,mean_impact,std_impact,abs_impact
u_rat_kr,2.106059042199379,1.1792255228142114,2.106059042199379
pol_rat_kr,-1.1227413098280696,0.5493812574939775,1.1227413098280696
cpi_forecast_2yr_kr,0.37399258957780607,0.32851874452898483,0.37399258957780607
gdp_forecast_2yr_kr,0.3609808748910918,0.21409065589719284,0.3609808748910918
act_track_kr,-0.16001389607944197,0.07173706466624136,0.16001389607944197
pol_rat_us_influence,0.12247282471434202,0.07930701945870268,0.12247282471434202
pol_rat_us,-0.06282456642641802,0.02328314810478786,0.06282456642641802
cpi_inf_kr,0.008506515792497392,0.008073191382656898,0.008506515792497392
