feature,mean_impact,std_impact,abs_impact
rating_hu,7.695023541900983,4.417918365447101,7.695023541900983
cpi_forecast_5yr_hu,6.934879461003372,4.1026887008559365,6.934879461003372
u_rat_hu,-0.9412188307317292,0.44601534249762165,0.9412188307317292
pol_rat_hu,-0.8190735150599288,0.4215189305643832,0.8190735150599288
pol_rat_us_influence,0.2552517962191458,0.14248520549122226,0.2552517962191458
pol_rat_us,0.21253988756028896,0.11843629108487877,0.21253988756028896
gdp_forecast_5yr_hu,0.022812118104559614,0.01468706104470154,0.022812118104559614
cpi_inf_hu,0.004741715216278474,0.004834985406800741,0.004741715216278474
