feature,mean_impact,std_impact,abs_impact,expected_direction,actual_direction,conformity,confidence
act_track_gb,-0.0002285434555051514,1.2736143213017705,0.0002285434555051514,1,-1.0,Non-Conforming,0.7
cpi_forecast_30yr_gb,-5.737887245216674e-05,31.024195018250555,5.737887245216674e-05,1,-1.0,Non-Conforming,0.9
rating_gb,-1.583164361830332e-05,0.38250527985000665,1.583164361830332e-05,-1,-1.0,Conforming,0.8
u_rat_gb,-1.0757188296575274e-05,0.3471766259430382,1.0757188296575274e-05,-1,-1.0,Conforming,0.7
gdp_forecast_30yr_gb,-1.956481323029872e-06,0.0071112200095876585,1.956481323029872e-06,1,-1.0,Non-Conforming,0.7
cpi_inf_gb,2.3826866405822025e-15,0.03375862599830749,2.3826866405822025e-15,1,1.0,Conforming,0.9
pol_rat_gb,1.6437221953916984e-15,0.0117060057787205,1.6437221953916984e-15,1,1.0,Conforming,0.8
pol_rat_us,1.6058265828178265e-15,0.06345700248682941,1.6058265828178265e-15,1,1.0,Conforming,0.8
