feature,mean_impact,std_impact,abs_impact,expected_direction,actual_direction,conformity,confidence
act_track_de,0.08526301172625142,2.1061617168955853,0.08526301172625142,1,1.0,Conforming,0.7
gdp_forecast_2yr_de,0.0014598771966271044,1.140268760988766,0.0014598771966271044,1,1.0,Conforming,0.7
u_rat_de,0.0005662574639338782,0.20511040408984302,0.0005662574639338782,-1,1.0,Non-Conforming,0.7
pol_rat_us,9.870111079738948e-05,0.10966824496376631,9.870111079738948e-05,1,1.0,Conforming,0.8
cpi_inf_de,8.231333238761293e-05,0.13832338034488229,8.231333238761293e-05,1,1.0,Conforming,0.9
pol_rat_de,3.236430086998402e-05,0.07992464919120715,3.236430086998402e-05,1,1.0,Conforming,0.8
cpi_forecast_2yr_de,8.143101731948765e-06,0.007441329671161012,8.143101731948765e-06,1,1.0,Conforming,0.9
