feature,mean_impact,std_impact,abs_impact,expected_direction,actual_direction,conformity,confidence
u_rat_au,-0.0035804532247484507,0.1438933977650888,0.0035804532247484507,-1,-1.0,Conforming,0.7
cpi_inf_au,-0.0007689575232533012,0.06343416570341247,0.0007689575232533012,1,-1.0,Non-Conforming,0.9
cpi_forecast_5yr_au,-9.913785484046874e-05,0.021786463819677575,9.913785484046874e-05,1,-1.0,Non-Conforming,0.9
gdp_forecast_5yr_au,-7.011839000262891e-05,0.5741723940739519,7.011839000262891e-05,1,-1.0,Non-Conforming,0.7
pol_rat_au,-3.584427758459204e-06,0.09833918374168535,3.584427758459204e-06,1,-1.0,Non-Conforming,0.8
pol_rat_us,-2.221623385840606e-06,0.020274083018547637,2.221623385840606e-06,1,-1.0,Non-Conforming,0.8
rating_au,-2.12330722462184e-06,4.714455855917565,2.12330722462184e-06,-1,-1.0,Conforming,0.8
