feature,mean_impact,std_impact,abs_impact,expected_direction,actual_direction,conformity,confidence
act_track_fr,-0.07033297911641997,1.5213472852079977,0.07033297911641997,1,-1.0,Non-Conforming,0.7
u_rat_fr,-0.006577761327562295,0.2623595723741362,0.006577761327562295,-1,-1.0,Conforming,0.7
gdp_forecast_10yr_fr,-0.0034333877870125406,0.3285756512306372,0.0034333877870125406,1,-1.0,Non-Conforming,0.7
rating_fr,0.001361261754180345,0.16070767739038572,0.001361261754180345,-1,1.0,Non-Conforming,0.8
cpi_inf_fr,-0.00022236081025368796,0.0710909098845481,0.00022236081025368796,1,-1.0,Non-Conforming,0.9
cpi_forecast_10yr_fr,3.5250876557302745e-05,0.026761187069835414,3.5250876557302745e-05,1,1.0,Conforming,0.9
pol_rat_us,2.3230395350338993e-05,0.07646339255063363,2.3230395350338993e-05,1,1.0,Conforming,0.8
pol_rat_fr,8.082622591590206e-06,0.042551076537953904,8.082622591590206e-06,1,1.0,Conforming,0.8
