feature,mean_impact,std_impact,abs_impact
rating_za,-328.62983275917463,175.66003446537871,328.62983275917463
pol_rat_za,-204.95537960418764,109.55325857929513,204.95537960418764
u_rat_za,-91.46574579258719,48.890497625945905,91.46574579258719
gdp_forecast_10yr_za,-63.38740493877208,33.88199313108394,63.38740493877208
cpi_inf_za,19.427563022837237,10.384469241630747,19.427563022837237
cpi_forecast_10yr_za,-18.518215579979646,9.898402587814733,18.518215579979646
act_track_za,1.789919011915937,0.9567519560946256,1.789919011915937
pol_rat_us,-0.23340006940697164,0.12475758482430674,0.23340006940697164
pol_rat_us_influence,-0.2190873301275068,0.11710710387430981,0.2190873301275068
