feature,mean_impact,std_impact,abs_impact,expected_direction,actual_direction,conformity,confidence
act_track_cz,0.18961762896112047,1.0146220492913651,0.18961762896112047,1,1.0,Conforming,0.7
u_rat_cz,0.03638891254873629,0.27810338810452756,0.03638891254873629,-1,1.0,Non-Conforming,0.7
gdp_forecast_2yr_cz,0.034707090025014396,0.4882855788023348,0.034707090025014396,1,1.0,Conforming,0.7
cpi_forecast_2yr_cz,0.00040367465189220707,0.02678414258569855,0.00040367465189220707,1,1.0,Conforming,0.9
pol_rat_us,0.00039352912159861404,0.035253584100392935,0.00039352912159861404,1,1.0,Conforming,0.8
pol_rat_us_influence,0.00029264779158459913,0.03458954555238623,0.00029264779158459913,1,1.0,Conforming,0.8
pol_rat_cz,0.00026004057048755353,0.08729726156633333,0.00026004057048755353,1,1.0,Conforming,0.8
cpi_inf_cz,8.983260869101831e-05,0.019946385192490406,8.983260869101831e-05,1,1.0,Conforming,0.9
